key,id,lat,lon,tolerance_m
7.901807599:18.45284147:21.14322414:Poselenie Moskovskij,29764,55.60294943,37.35106604,25
0.976952462:11.30489302:14.00118971:Poselenie Moskovskij,29765,55.65130518,37.42590812,25
0.351057731:10.00126577:13.17919608:Krylatskoe,29766,55.77014655,37.37523609,10
0.718059617:11.05825993:13.75272697:Poselenie Moskovskij,29767,55.65246791,37.42940615,25
3.762784924:8.655111102:10.83918617:Otradnoe,29768,55.87031512,37.59596249,5
0.756687418:7.196943926:11.18687639:Veshnjaki,29769,55.71656021,37.82616787,10
12.16110546:0.922867601:2.13225783:Danilovskoe,29770,55.71085583,37.60708672,5
1.323505782:11.00825758:13.68821498:Juzhnoe Tushino,29771,55.84025352,37.41683983,5
10.11596889:3.063805187:6.252366176:Nagornoe,29772,55.67345856,37.61174689,5
7.46600054:17.46339006:20.1839798:Poselenie Vnukovskoe,29773,55.63268849,37.3257311,5
12.62259315:24.09132116:26.73883897:Poselenie Filimonkovskoe,29774,55.55055971,37.32249761,10
3.480270662:10.54795115:13.72377925:Chertanovo Juzhnoe,29775,55.60641655,37.61484639,5
4.863888214:6.676047536:8.910525697:Sviblovo,29776,55.85342478,37.63657588,10
7.327841195:4.610197567:7.605006612:Cheremushki,29777,55.66660606,37.56665878,10
5.94690829:14.29822506:18.41892854:Nekrasovka,29778,55.68409664,37.92834663,5
1.288701737:8.688484683:10.96369966:Vostochnoe Izmajlovo,29779,55.79918026,37.81938803,5
5.274548443:6.217949995:8.482649959:Sviblovo,29780,55.8494358,37.63908127,10
2.668554108:10.49579576:13.58551312:Jasenevo,29781,55.61452072,37.5420692,10
10.39814223:1.188007667:4.234549648:Akademicheskoe,29782,55.69319339,37.59413456,5
2.231669425:11.64895009:14.84892073:Chertanovo Juzhnoe,29783,55.59656995,37.59915886,5
2.117384606:12.21383392:14.92960711:Solncevo,29784,55.65362157,37.4021782,5
4.727147429:6.068237039:9.74135274:Ljublino,29785,55.67529501,37.75767769,10
4.589850356:7.438272932:9.620569158:Otradnoe,29786,55.85984252,37.6086798,5
7.12321525:17.14873672:19.86899739:Poselenie Vnukovskoe,29787,55.63356976,37.33098278,10
6.728043009:3.75685767:6.8479925:Horoshevo-Mnevniki,29788,55.77274054,37.47840308,5
1.320957313:12.0149424:14.71488311:Severnoe Tushino,29789,55.86443691,37.43319889,5
5.363123578:6.173472704:8.405743617:Sviblovo,29790,55.84888384,37.63645128,10
6.827909277:5.402042365:8.545055237:Pechatniki,29791,55.67200582,37.72414958,5
6.514898995:5.772451595:8.394702552:Koptevo,29792,55.84185852,37.55127264,10
7.229762565:20.48347571:23.61361442:Poselenie Voskresenskoe,29793,55.52663859,37.50567835,25
3.01256345:13.30132289:16.00461211:Solncevo,29794,55.64180691,37.39815253,25
0.518176958:10.87152228:13.35440716:Severnoe Medvedkovo,29795,55.89034864,37.67419472,5
2.117384606:12.21383392:14.92960711:Solncevo,29796,55.65362157,37.4021782,5
0.534743893:11.40974791:14.8255497:Kapotnja,29797,55.63190972,37.79468906,25
2.593890573:10.87255653:14.1899293:Orehovo-Borisovo Severnoe,29798,55.6088542,37.70045117,10
1.628471824:11.83879553:14.50629068:Severnoe Tushino,29799,55.85791229,37.4264186,25
2.117384606:12.21383392:14.92960711:Solncevo,29800,55.65362157,37.4021782,5
3.432349272:6.346651984:8.62809026:Izmajlovo,29801,55.78962315,37.78617141,25
8.868630231:3.448736972:6.752993096:Nagatinskij Zaton,29802,55.67831976,37.68992398,5
3.411881825:15.45350384:18.33758431:Poselenie Sosenskoe,29803,55.59342476,37.44735351,5
11.75127656:24.38213408:27.2713964:Poselenie Desjonovskoe,29804,55.52464377,37.37443481,5
7.12321525:17.14873672:19.86899739:Poselenie Vnukovskoe,29805,55.63356976,37.33098278,10
20.82829868:34.33543229:36.96381871:Krjukovo,29806,55.98647508,37.14922968,25
2.259025541:8.188557381:10.85647371:Troparevo-Nikulino,29807,55.66602804,37.47071875,5
9.248264754:22.93380148:26.12407908:Poselenie Shherbinka,29808,55.49920365,37.53771446,10
8.81119979:1.458202395:4.628671489:Filevskij Park,29809,55.75795959,37.50972764,25
7.605655597:3.996144751:6.962958411:Cheremushki,29810,55.67343429,37.56402595,5
6.492824024:3.654945401:7.138431017:Pechatniki,29811,55.69013972,37.72585805,5
7.060431099:3.920656948:6.777457123:Lomonosovskoe,29812,55.68145035,37.5443363,5
13.91781463:4.081282595:2.185333005:Tverskoe,29813,55.75396685,37.62036529,5
5.830932535:6.599461893:9.915587234:Mar'ino,29814,55.65334653,37.71381948,5
12.07080322:0.094133012:2.746711585:Savelovskoe,29815,55.79291963,37.57909119,10
18.740397:32.24772036:34.87469183:Krjukovo,29816,55.96954981,37.16762853,10
2.344811618:9.606439315:12.56622326:Teplyj Stan,29817,55.63231229,37.51186275,25
2.990143042:7.797471896:10.40976353:Troparevo-Nikulino,29818,55.6631919,37.48825732,25
2.493819351:7.793476956:10.98635335:Krylatskoe,29819,55.76361408,37.40904277,25
4.329769123:8.006842752:10.98610842:Kon'kovo,29820,55.63973644,37.54105195,5
0.718059617:11.05825993:13.75272697:Poselenie Moskovskij,29821,55.65246791,37.42940615,25
7.595687986:17.6121356:20.3325878:Poselenie Vnukovskoe,29822,55.6315246,37.32443667,5
3.272285572:8.0715944:10.51504187:Babushkinskoe,29823,55.86616089,37.65772515,10
4.27950072:7.147454401:9.873235718:Pokrovskoe Streshnevo,29824,55.81533458,37.45979941,5
36.66545946:46.59204642:49.31203661:Poselenie Novofedorovskoe,29825,55.50481743,36.92226193,50
8.70575784:1.412825041:4.62521798:Filevskij Park,29826,55.75454687,37.50925486,25
7.12321525:17.14873672:19.86899739:Poselenie Vnukovskoe,29827,55.63356976,37.33098278,10
2.117384606:12.21383392:14.92960711:Solncevo,29828,55.65362157,37.4021782,5
2.223286081:12.28532836:15.00252058:Solncevo,29829,55.65452234,37.39952235,25
9.91544112:3.372186457:6.562878326:Nagornoe,29830,55.67068783,37.61116447,5
3.944712463:9.178561315:12.51644614:Orehovo-Borisovo Severnoe,29831,55.62550624,37.70432623,5
8.184751973:18.68636518:21.3805548:Poselenie Moskovskij,29832,55.60370931,37.34452435,25
0.351057731:10.00126577:13.17919608:Krylatskoe,29833,55.77014655,37.37523609,10
0.768492497:10.70320171:13.54588274:Teplyj Stan,29834,55.63108726,37.48334843,5
11.75127656:24.38213408:27.2713964:Poselenie Desjonovskoe,29835,55.52464377,37.37443481,5
11.8861944:0.701261803:2.312550334:Donskoe,29836,55.70967969,37.60322758,5
17.29372879:30.80080619:33.4317555:Krjukovo,29837,55.96189155,37.18636507,10
2.117384606:12.21383392:14.92960711:Solncevo,29838,55.65362157,37.4021782,5
8.644646151:22.53253983:25.73374594:Poselenie Shherbinka,29839,55.50056856,37.5635177,25
17.77057462:31.2770474:33.91181149:Krjukovo,29840,55.96490975,37.18089695,10
8.103869751:4.789044793:7.970449716:Zjuzino,29841,55.65942241,37.58989656,10
5.174419057:3.654585723:7.650290835:Tekstil'shhiki,29842,55.69713597,37.74688637,10
7.568142916:17.56818196:20.28876448:Poselenie Vnukovskoe,29843,55.63210567,37.32443381,5
1.744855881:13.92593627:16.72417404:Mitino,29844,55.84512404,37.36375115,5
7.46600054:17.46339006:20.1839798:Poselenie Vnukovskoe,29845,55.63268849,37.3257311,5
2.792792368:6.248624283:8.789333062:Perovo,29846,55.75709488,37.79765175,5
4.861965738:9.255331499:12.45658774:Caricyno,29847,55.62034153,37.66670687,5
7.919591071:2.051208596:5.252178262:Filevskij Park,29848,55.74960225,37.49870089,5
0.976952462:11.30489302:14.00118971:Poselenie Moskovskij,29849,55.65130518,37.42590812,25
4.3818097:7.352572003:10.01477753:Pokrovskoe Streshnevo,29850,55.81982728,37.46275549,5
2.626286182:15.52174254:18.48188349:Poselenie Sosenskoe,29851,55.58281734,37.4756804,5
3.347541844:15.35378975:18.23171169:Poselenie Sosenskoe,29852,55.59444882,37.44743723,5
2.444828785:9.701182783:12.4878981:Hovrino,29853,55.86515713,37.49126469,5
7.741387261:3.446061201:6.568593969:Nagatinskij Zaton,29854,55.68668908,37.70632095,5
6.756490248:4.544312986:7.763051403:Pechatniki,29855,55.68066804,37.72316218,25
8.404013057:3.119839633:6.306766332:Nagatinskij Zaton,29856,55.68521735,37.6960745,5
1.998399711:11.48502909:14.14244326:Severnoe Tushino,29857,55.85502476,37.42945616,10
8.404013057:3.119839633:6.306766332:Nagatinskij Zaton,29858,55.68521735,37.6960745,5
1.146523722:11.22848159:13.94394383:Solncevo,29859,55.65909203,37.41452366,5
8.404013057:3.119839633:6.306766332:Nagatinskij Zaton,29860,55.68521735,37.6960745,5
36.66545946:46.59204642:49.31203661:Poselenie Novofedorovskoe,29861,55.50481743,36.92226193,50
8.404013057:3.119839633:6.306766332:Nagatinskij Zaton,29862,55.68521735,37.6960745,5
5.920310963:4.655262496:6.646519623:Bogorodskoe,29863,55.81054972,37.72501863,10
7.12321525:17.14873672:19.86899739:Poselenie Vnukovskoe,29864,55.63356976,37.33098278,10
7.46600054:17.46339006:20.1839798:Poselenie Vnukovskoe,29865,55.63268849,37.3257311,5
1.146523722:11.22848159:13.94394383:Solncevo,29866,55.65909203,37.41452366,5
7.46600054:17.46339006:20.1839798:Poselenie Vnukovskoe,29867,55.63268849,37.3257311,5
3.663963053:7.966670067:11.56173932:Mar'ino,29868,55.66048578,37.7727449,10
2.606421891:15.52486337:18.48493301:Poselenie Sosenskoe,29869,55.58238301,37.47700856,5
1.655985441:8.166506866:11.22464247:Mozhajskoe,29870,55.72251003,37.4088568,5
3.520485348:5.731828947:8.09366792:Perovo,29871,55.7632658,37.78640995,5
2.668554108:10.49579576:13.58551312:Jasenevo,29872,55.61452072,37.5420692,10
8.613635283:19.19719662:21.88670374:Poselenie Moskovskij,29873,55.59754992,37.34382604,25
7.727802261:5.587680525:8.7831126:Zjuzino,29874,55.65173473,37.59237728,5
0.989334529:11.06243173:13.82189702:Zapadnoe Degunino,29875,55.88057213,37.49607016,25
2.903697507:7.929690669:10.09884061:Gol'janovo,29876,55.81342294,37.79092701,25
1.588006605:15.39127829:18.59224769:Severnoe Butovo,29877,55.56409998,37.57809442,5
8.811263639:2.801358958:4.939389439:Ostankinskoe,29878,55.8177988,37.63335087,10
1.456058674:9.508251054:13.66791033:Vyhino-Zhulebino,29879,55.69227953,37.85259124,25
13.91781463:4.081282595:2.185333005:Tverskoe,29880,55.75396685,37.62036529,5
4.585950628:17.70399726:20.67020561:Poselenie Sosenskoe,29881,55.56293739,37.46840823,5
1.963500747:10.32392016:13.52797197:Brateevo,29882,55.63562219,37.76994482,5
7.931801025:3.552782213:6.5166545:Akademicheskoe,29883,55.67745324,37.56557615,5
2.811542088:7.017418182:10.08068256:Kuncevo,29884,55.72767729,37.42538413,5
4.105970572:8.556092983:11.30152063:Golovinskoe,29885,55.8469397,37.4796083,10
4.087679394:17.23879907:20.2117632:Poselenie Sosenskoe,29886,55.56574427,37.47501822,5
0.308650397:14.08116635:17.15982296:Birjulevo Zapadnoe,29887,55.57604689,37.64459594,10
1.945912419:11.10499593:13.69491559:Juzhnoe Tushino,29888,55.84592851,37.42461663,5
8.70575784:1.412825041:4.62521798:Filevskij Park,29889,55.75454687,37.50925486,25
6.952704068:5.329994417:8.096959026:Koptevo,29890,55.82756179,37.51807519,5
2.349449681:6.117305085:9.314138504:Novogireevo,29891,55.74317637,37.80398488,5
2.117384606:12.21383392:14.92960711:Solncevo,29892,55.65362157,37.4021782,5
9.91544112:3.372186457:6.562878326:Nagornoe,29893,55.67068783,37.61116447,5
3.450028848:7.896527116:10.31178244:Babushkinskoe,29894,55.86468888,37.65455184,25
7.753876083:21.59019241:24.78994806:Poselenie Shherbinka,29895,55.50954076,37.55828294,25
2.008966386:9.432619901:11.75024662:Severnoe Medvedkovo,29896,55.87850168,37.6461176,10
4.585950628:17.70399726:20.67020561:Poselenie Sosenskoe,29897,55.56293739,37.46840823,5
7.529247739:20.78204064:23.9112353:Poselenie Voskresenskoe,29898,55.52430388,37.50325797,25
13.91781463:4.081282595:2.185333005:Tverskoe,29899,55.75396685,37.62036529,5
7.683392366:17.69172202:20.41225915:Poselenie Vnukovskoe,29900,55.63130432,37.32309478,5
5.553290247:13.68058846:17.78711812:Nekrasovka,29901,55.68829891,37.92028471,10
0.718059617:11.05825993:13.75272697:Poselenie Moskovskij,29902,55.65246791,37.42940615,25
10.76402326:1.403451613:1.76957269:Juzhnoportovoe,29903,55.72364916,37.66447294,5
8.574523717:2.28169075:5.104940711:Gagarinskoe,29904,55.69424924,37.55823038,5
8.70575784:1.412825041:4.62521798:Filevskij Park,29905,55.75454687,37.50925486,25
10.26226454:0.317413932:1.763675653:Basmannoe,29906,55.77337725,37.67902089,5
3.802149703:8.384072993:11.17080124:Hovrino,29907,55.85350227,37.49802275,5
4.645064695:3.748867063:7.862863432:Kuz'minki,29908,55.70068141,37.75582391,10
10.68977606:3.470015188:6.469795021:Nagatino-Sadovniki,29909,55.67167699,37.62986927,5
36.66545946:46.59204642:49.31203661:Poselenie Novofedorovskoe,29910,55.50481743,36.92226193,50
8.404013057:3.119839633:6.306766332:Nagatinskij Zaton,29911,55.68521735,37.6960745,5
12.46770958:25.21684298:28.1325271:Poselenie Desjonovskoe,29912,55.5163524,37.372656,5
3.839167009:6.010414424:9.082637419:Kuncevo,29913,55.7321015,37.44009839,5
7.46600054:17.46339006:20.1839798:Poselenie Vnukovskoe,29914,55.63268849,37.3257311,5
2.117384606:12.21383392:14.92960711:Solncevo,29915,55.65362157,37.4021782,5
8.541982061:2.898049436:5.480909441:Horoshevskoe,29916,55.7971975,37.52304797,5
8.404013057:3.119839633:6.306766332:Nagatinskij Zaton,29917,55.68521735,37.6960745,5
4.908101072:7.041361885:10.38378973:Mar'ino,29918,55.66317159,37.75075172,10
4.697890264:5.077007088:8.924644092:Ljublino,29919,55.68497251,37.75527598,10
12.69348433:24.16130053:26.80908599:Poselenie Filimonkovskoe,29920,55.5502303,37.32153599,10
5.920310963:4.655262496:6.646519623:Bogorodskoe,29921,55.81054972,37.72501863,10
7.595687986:17.6121356:20.3325878:Poselenie Vnukovskoe,29922,55.6315246,37.32443667,5
2.963155237:9.160887065:11.94663063:Hovrino,29923,55.86145883,37.49697422,5
7.46600054:17.46339006:20.1839798:Poselenie Vnukovskoe,29924,55.63268849,37.3257311,5
10.11596889:3.063805187:6.252366176:Nagornoe,29925,55.67345856,37.61174689,5
13.91781463:4.081282595:2.185333005:Tverskoe,29926,55.75396685,37.62036529,5
6.728745638:4.416060457:7.664666449:Pechatniki,29927,55.68194354,37.72332037,25
7.12321525:17.14873672:19.86899739:Poselenie Vnukovskoe,29928,55.63356976,37.33098278,10
9.990899064:2.399483385:5.596557661:Kotlovka,29929,55.67982117,37.60192996,5
9.554178508:3.081342054:6.279442883:Kotlovka,29930,55.67374119,37.60072636,5
19.4301057:32.87829106:35.58250386:Silino,29931,55.99521229,37.19496553,50
3.426446247:16.23855824:19.19833965:Poselenie Sosenskoe,29932,55.57883387,37.46500169,10
13.91781463:4.081282595:2.185333005:Tverskoe,29933,55.75396685,37.62036529,5
7.12321525:17.14873672:19.86899739:Poselenie Vnukovskoe,29934,55.63356976,37.33098278,10
0.976952462:11.30489302:14.00118971:Poselenie Moskovskij,29935,55.65130518,37.42590812,25
3.322517923:6.484776201:9.517958704:Mozhajskoe,29936,55.72359317,37.43625228,5
1.989630162:12.34688685:15.42948151:Birjulevo Zapadnoe,29937,55.59144265,37.64050656,10
2.608699575:11.39595022:14.57949877:Chertanovo Juzhnoe,29938,55.59874874,37.61211607,5
10.67177933:1.412799604:4.196722328:Savelovskoe,29939,55.80268223,37.56301555,5
3.254432618:15.25436467:18.1328028:Poselenie Sosenskoe,29940,55.5951834,37.44834478,5
9.375651174:2.001449536:4.973780601:Akademicheskoe,29941,55.68910729,37.57943795,5
11.34975209:0.993204034:2.094343785:Presnenskoe,29942,55.75911159,37.55068264,10
7.032293683:5.908033317:9.064107798:Zjuzino,29943,55.65062241,37.57971828,10
1.744855881:13.92593627:16.72417404:Mitino,29944,55.84512404,37.36375115,5
7.12321525:17.14873672:19.86899739:Poselenie Vnukovskoe,29945,55.63356976,37.33098278,10
11.75127656:24.38213408:27.2713964:Poselenie Desjonovskoe,29946,55.52464377,37.37443481,5
7.595687986:17.6121356:20.3325878:Poselenie Vnukovskoe,29947,55.6315246,37.32443667,5
5.363123578:6.173472704:8.405743617:Sviblovo,29948,55.84888384,37.63645128,10
0.351057731:10.00126577:13.17919608:Krylatskoe,29949,55.77014655,37.37523609,10
2.935616505:14.80280392:17.65835054:Poselenie Sosenskoe,29950,55.59981073,37.44901951,5
7.46600054:17.46339006:20.1839798:Poselenie Vnukovskoe,29951,55.63268849,37.3257311,5
9.971540295:1.668405152:3.772028553:Ostankinskoe,29952,55.80722223,37.63382853,10
7.338570745:21.21528877:24.41636264:Poselenie Shherbinka,29953,55.51235336,37.5653576,25
8.404013057:3.119839633:6.306766332:Nagatinskij Zaton,29954,55.68521735,37.6960745,5
8.357872477:1.003488187:3.732144576:Ramenki,29955,55.72502003,37.53134412,10
6.189804043:4.382161764:6.374350126:Bogorodskoe,29956,55.80864854,37.72232501,10
36.66545946:46.59204642:49.31203661:Poselenie Novofedorovskoe,29957,55.50481743,36.92226193,50
3.288393657:8.926337901:11.10711388:Otradnoe,29958,55.87306418,37.60426167,5
11.43153606:22.36188119:25.03640733:Poselenie Filimonkovskoe,29959,55.57133755,37.32069958,10
1.744855881:13.92593627:16.72417404:Mitino,29960,55.84512404,37.36375115,5
0.718059617:11.05825993:13.75272697:Poselenie Moskovskij,29961,55.65246791,37.42940615,25
4.635207482:7.313907257:9.492040139:Otradnoe,29962,55.85879823,37.61232538,5
8.404013057:3.119839633:6.306766332:Nagatinskij Zaton,29963,55.68521735,37.6960745,5
0.262932178:10.79006734:13.31500839:Jaroslavskoe,29964,55.8826095,37.71849446,5
2.694480106:16.10012131:18.80802699:Kurkino,29965,55.89200021,37.38974067,10
13.91781463:4.081282595:2.185333005:Tverskoe,29966,55.75396685,37.62036529,5
1.47015368:8.324400003:11.31749634:Mozhajskoe,29967,55.71550375,37.41013448,5
9.248264754:22.93380148:26.12407908:Poselenie Shherbinka,29968,55.49920365,37.53771446,10
7.733115283:17.72378605:20.44440121:Poselenie Vnukovskoe,29969,55.63159961,37.32198613,5
3.334939104:6.397490417:9.117894045:Ochakovo-Matveevskoe,29970,55.6901241,37.46895777,5
8.70575784:1.412825041:4.62521798:Filevskij Park,29971,55.75454687,37.50925486,25
13.91781463:4.081282595:2.185333005:Tverskoe,29972,55.75396685,37.62036529,5
3.411881825:15.45350384:18.33758431:Poselenie Sosenskoe,29973,55.59342476,37.44735351,5
8.395436817:1.707534062:4.927937635:Filevskij Park,29974,55.75394389,37.50436657,25
11.43153606:22.36188119:25.03640733:Poselenie Filimonkovskoe,29975,55.57133755,37.32069958,10
5.363123578:6.173472704:8.405743617:Sviblovo,29976,55.84888384,37.63645128,10
13.91781463:4.081282595:2.185333005:Tverskoe,29977,55.75396685,37.62036529,5
12.62157443:0.715911926:1.468856213:Mar'ina Roshha,29978,55.7861753,37.60335135,5
7.240650166:4.499998723:7.471725451:Cheremushki,29979,55.66884171,37.56243052,5
2.652301127:14.45537227:17.30159902:Poselenie Sosenskoe,29980,55.60288663,37.45081958,5
2.643019466:9.804267595:13.10323864:Zjablikovo,29981,55.63041309,37.74469036,5
4.755769234:3.149217722:7.327753627:Kuz'minki,29982,55.71244362,37.75810499,5
3.472752961:6.154473769:8.875700278:Ramenki,29983,55.69389842,37.46893543,10
12.69348433:24.16130053:26.80908599:Poselenie Filimonkovskoe,29984,55.5502303,37.32153599,10
5.487807453:7.917098472:11.2178695:Caricyno,29985,55.63386633,37.68316193,25
4.673261886:3.29742568:7.176271955:Rjazanskij,29986,55.72637041,37.7649213,10
36.66545946:46.59204642:49.31203661:Poselenie Novofedorovskoe,29987,55.50481743,36.92226193,50
13.91781463:4.081282595:2.185333005:Tverskoe,29988,55.75396685,37.62036529,5
4.836095025:6.640207972:9.339484446:Pokrovskoe Streshnevo,29989,55.81388307,37.46836208,5
10.58656661:0.053580584:3.129966669:Danilovskoe,29990,55.70682839,37.66223566,5
8.404013057:3.119839633:6.306766332:Nagatinskij Zaton,29991,55.68521735,37.6960745,5
3.38720251:16.35267074:19.31284809:Poselenie Sosenskoe,29992,55.57580923,37.47088484,5
3.933780073:7.80932889:10.76907034:Kon'kovo,29993,55.64623234,37.52588143,10
2.433330186:7.93935381:10.61726359:Troparevo-Nikulino,29994,55.668884,37.4707105,10
8.642731927:0.718253469:3.466047562:Ramenki,29995,55.72725925,37.53436968,5
7.12321525:17.14873672:19.86899739:Poselenie Vnukovskoe,29996,55.63356976,37.33098278,10
2.633403854:15.50489976:18.46506813:Poselenie Sosenskoe,29997,55.58326509,37.47488114,5
8.184751973:18.68636518:21.3805548:Poselenie Moskovskij,29998,55.60370931,37.34452435,25
19.33969478:32.83271075:35.49952204:Silino,29999,55.98542591,37.17939769,50
11.19058571:0.768375382:2.298663984:Presnenskoe,30000,55.76231919,37.54832312,5
9.875139131:1.817898808:3.973649612:Ostankinskoe,30001,55.80937945,37.62062624,5
3.564023725:9.002877383:11.59281407:Beskudnikovskoe,30002,55.86978915,37.53838455,25
0.59397424:12.68927727:16.02734414:Orehovo-Borisovo Juzhnoe,30003,55.59581997,37.72281961,5
6.475777021:4.553927476:7.413212827:Lomonosovskoe,30004,55.67665172,37.53879839,5
3.802149703:8.384072993:11.17080124:Hovrino,30005,55.85350227,37.49802275,5
18.45672204:31.10910861:33.96556686:Troickij okrug,30006,55.4781147,37.30582694,25
2.866849097:11.13546321:14.31916749:Chertanovo Juzhnoe,30007,55.60108471,37.61198925,5
12.69348433:24.16130053:26.80908599:Poselenie Filimonkovskoe,30008,55.5502303,37.32153599,10
3.53629951:8.939303809:11.91830144:Kon'kovo,30009,55.63213434,37.5348201,5
7.12321525:17.14873672:19.86899739:Poselenie Vnukovskoe,30010,55.63356976,37.33098278,10
1.157567712:10.77892817:12.93714715:Bibirevo,30011,55.88985294,37.62177047,5
8.70575784:1.412825041:4.62521798:Filevskij Park,30012,55.75454687,37.50925486,25
7.595687986:17.6121356:20.3325878:Poselenie Vnukovskoe,30013,55.6315246,37.32443667,5
7.12321525:17.14873672:19.86899739:Poselenie Vnukovskoe,30014,55.63356976,37.33098278,10
4.054309649:4.543869695:7.628989943:Perovo,30015,55.74336002,37.77685367,5
2.117384606:12.21383392:14.92960711:Solncevo,30016,55.65362157,37.4021782,5
12.17491321:0.858571296:3.734139043:Danilovskoe,30017,55.69669309,37.63550437,5
9.818974799:1.378197601:4.342972809:Akademicheskoe,30018,55.69487137,37.58114854,5
0.265528113:11.86913528:14.71776709:Poselenie Mosrentgen,30019,55.62211359,37.47374244,5
7.46600054:17.46339006:20.1839798:Poselenie Vnukovskoe,30020,55.63268849,37.3257311,5
7.12321525:17.14873672:19.86899739:Poselenie Vnukovskoe,30021,55.63356976,37.33098278,10
11.50561141:25.28069946:28.47576775:Poselenie Rjazanovskoe,30022,55.47758783,37.53908774,5
1.177728404:11.38273201:14.69654425:Zjablikovo,30023,55.61654817,37.75288771,5
3.368790429:6.55245246:9.638201576:Kuncevo,30024,55.73679827,37.42990685,5
8.184751973:18.68636518:21.3805548:Poselenie Moskovskij,30025,55.60370931,37.34452435,25
12.78267509:24.28072876:26.92718712:Poselenie Filimonkovskoe,30026,55.54853899,37.32181729,10
1.106319609:9.7364571:11.92316033:Gol'janovo,30027,55.823474,37.81389057,5
8.952790744:1.876411367:4.377985652:Alekseevskoe,30028,55.81044849,37.65373348,5
2.275275335:9.07294129:11.5259234:Babushkinskoe,30029,55.8749931,37.66140548,5
8.96805162:3.361271262:5.624367965:Butyrskoe,30030,55.82233083,37.58817916,10
11.75127656:24.38213408:27.2713964:Poselenie Desjonovskoe,30031,55.52464377,37.37443481,5
3.472752961:6.154473769:8.875700278:Ramenki,30032,55.69389842,37.46893543,10
10.8627739:1.796133054:1.494533384:Juzhnoportovoe,30033,55.72769216,37.66479578,5
3.033360615:9.567651581:12.15798455:Beskudnikovskoe,30034,55.87468054,37.5360005,25
13.91781463:4.081282595:2.185333005:Tverskoe,30035,55.75396685,37.62036529,5
17.62524986:31.1318204:33.7661494:Krjukovo,30036,55.96405263,37.18265245,10
2.816887542:9.490716301:12.27300195:Levoberezhnoe,30037,55.85951232,37.48277281,5
1.331231723:13.38110723:16.177988:Mitino,30038,55.84244524,37.37107512,5
9.141828695:2.558341716:5.843259619:Nagatinskij Zaton,30039,55.68584224,37.68415507,5
0.351057731:10.00126577:13.17919608:Krylatskoe,30040,55.77014655,37.37523609,10
11.45874307:25.20725994:28.40045787:Poselenie Rjazanovskoe,30041,55.4783857,37.5374794,5
8.184751973:18.68636518:21.3805548:Poselenie Moskovskij,30042,55.60370931,37.34452435,25
8.70575784:1.412825041:4.62521798:Filevskij Park,30043,55.75454687,37.50925486,25
8.404013057:3.119839633:6.306766332:Nagatinskij Zaton,30044,55.68521735,37.6960745,5
1.700101476:10.45763104:13.17146945:Zapadnoe Degunino,30045,55.87748658,37.50747596,10
4.051225905:8.444889366:11.04542111:Zapadnoe Degunino,30046,55.86487982,37.53982508,25
13.91781463:4.081282595:2.185333005:Tverskoe,30047,55.75396685,37.62036529,5
11.19058571:0.768375382:2.298663984:Presnenskoe,30048,55.76231919,37.54832312,5
8.404013057:3.119839633:6.306766332:Nagatinskij Zaton,30049,55.68521735,37.6960745,5
10.10612651:0.278541475:3.427341546:Juzhnoportovoe,30050,55.70638145,37.66983779,5
11.92404678:2.500163501:0.224512517:Taganskoe,30051,55.74654219,37.6516949,10
8.404013057:3.119839633:6.306766332:Nagatinskij Zaton,30052,55.68521735,37.6960745,5
12.52081913:0.28969342:2.95738352:Donskoe,30053,55.70311038,37.62296225,5
3.468596263:10.38930711:13.65738495:Orehovo-Borisovo Severnoe,30054,55.61116283,37.68209227,25
6.065692543:2.721241836:6.646675104:Tekstil'shhiki,30055,55.70204004,37.73338063,5
7.12321525:17.14873672:19.86899739:Poselenie Vnukovskoe,30056,55.63356976,37.33098278,10
18.68787897:31.29072087:34.13143433:Troickij okrug,30057,55.47834146,37.30032483,25
10.26662832:1.514377736:3.695840189:Mar'ina Roshha,30058,55.80669946,37.61248227,5
9.161803867:22.83351439:26.02297611:Poselenie Shherbinka,30059,55.50011875,37.5377145,10
9.248264754:22.93380148:26.12407908:Poselenie Shherbinka,30060,55.49920365,37.53771446,10
8.404013057:3.119839633:6.306766332:Nagatinskij Zaton,30061,55.68521735,37.6960745,5
5.274548443:6.217949995:8.482649959:Sviblovo,30062,55.8494358,37.63908127,10
0.358896356:11.68783208:13.85087537:Bibirevo,30063,55.89804966,37.61898281,5
0.718059617:11.05825993:13.75272697:Poselenie Moskovskij,30064,55.65246791,37.42940615,25
2.935616505:14.80280392:17.65835054:Poselenie Sosenskoe,30065,55.59981073,37.44901951,5
4.084306219:7.874443629:10.05068209:Otradnoe,30066,55.8638353,37.61304925,5
7.12321525:17.14873672:19.86899739:Poselenie Vnukovskoe,30067,55.63356976,37.33098278,10
3.695897009:9.181495629:11.42157708:Altuf'evskoe,30068,55.87461412,37.5814729,5
2.606421891:15.52486337:18.48493301:Poselenie Sosenskoe,30069,55.58238301,37.47700856,5
6.626511379:17.21576997:19.90134227:Poselenie Moskovskij,30070,55.60904501,37.3680218,5
12.69348433:24.16130053:26.80908599:Poselenie Filimonkovskoe,30071,55.5502303,37.32153599,10
5.89347415:13.84635948:17.85957429:Nekrasovka,30072,55.70182627,37.92906184,25
8.404013057:3.119839633:6.306766332:Nagatinskij Zaton,30073,55.68521735,37.6960745,5
